animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
364695,FAABG11307016002,10,68,臺中市動物之家后里園區,狗,混種犬          ,M,BIG,黃色,ADULT,T,F,豐興路二段25號,,OPEN,,,2024-07-17,2999-12-31,2024/07/17,2024/07/01,臺中市動物之家后里園區,https://www.pet.gov.tw/upload/pic/1721183486344.png,,2024/07/17,臺中市后里區堤防路370號,04-25588024
364214,AAAEG1130630001,3,53,新北市中和區公立動物之家,貓,混種貓                 ,F,SMALL,黑黃色,ADULT,F,F,,,OPEN,已剪耳,,2024-07-16,2999-12-31,2024/07/16,2024/06/30,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1721117781961.png,,2024/07/16,新北市中和區興南路三段100號,02-86685547
364608,RAAAG1130703001,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,T,F,彩虹路  ,,OPEN,,,2024-07-10,2999-12-31,2024/07/16,2024/07/03,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1719971669979.png,,2024/07/16,新竹市南寮里海濱路250號,03-5368329
349264,LAAAG1130307A1,17,75,高雄市壽山動物保護教育園區,狗,混種犬          ,M,BIG,黑黃色,ADULT,F,F,三民路,,OPEN,,,2024-07-18,2999-12-31,2024/07/16,2024/03/07,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1709879284739.png,,2024/07/16,高雄市鼓山區萬壽路350號,07-5519059
366268,1131390,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,三吉中路,,OPEN,,,2024-07-16,2999-12-31,2024/07/16,2024/07/16,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1721100012138.png,,2024/07/16,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
332768,LAABG112110207,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,白色,ADULT,F,F,港九街,,OPEN,,,2024-06-18,2999-12-31,2024/07/15,2023/11/03,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1698980025724.png,,2024/07/15,高雄市燕巢區師大路98號,07-6051002
28973,CAAAG1060505001,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,三湖里楊湖路二段,,OPEN,,,2018-03-23,2999-12-31,2024/07/15,2017/05/05,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/4e994fa0-f3be-401c-974f-5637dfa9de77.JPG,,2024/07/15,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
365861,1131373,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑色,ADULT,F,F,華興巷,,OPEN,,,2024-07-12,2999-12-31,2024/07/15,2024/07/12,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1721007366438.png,,2024/07/15,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
366070,VAAAG113071405,2,49,臺北市動物之家,貓,混種貓                 ,F,MEDIUM,虎斑色,ADULT,T,F,,,OPEN,緊張、急迫,,2024-07-14,2999-12-31,2024/07/14,2024/07/14,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1720932713553.png,,2024/07/14,臺北市內湖區安美街191號,02-87913254
365889,1131374,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,虎斑色,ADULT,F,F,長嶺路,,OPEN,,,2024-07-12,2999-12-31,2024/07/12,2024/07/12,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1720762079399.png,,2024/07/12,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
365857,1131372,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,華興巷,,OPEN,,,2024-07-12,2999-12-31,2024/07/12,2024/07/12,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1720755483269.png,,2024/07/12,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
365675,CAAAG1130711002,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,高山里梅高路二段,,OPEN,,,,2999-12-31,2024/07/12,2024/07/11,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1720679204365.png,,2024/07/12,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
365784,1131369,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,華興巷,,OPEN,,,2024-07-11,2999-12-31,2024/07/12,2024/07/11,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1720750345386.png,,2024/07/12,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
365782,1131368,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,華興巷,,OPEN,,,2024-07-11,2999-12-31,2024/07/12,2024/07/11,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1720750222391.png,,2024/07/12,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
299339,PAAAG1120316014,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,M,BIG,黑黃色,ADULT,T,F,沙帽山,,OPEN,,,2023-03-30,2999-12-31,2024/07/12,2023/03/16,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1717577204252.png,,2024/07/12,澎湖縣馬公市烏崁里260、261號,06-9213559
365114,113-H075D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,崙背鄉豐榮村,,OPEN,,,2024-07-05,2999-12-31,2024/07/12,2024/07/05,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1720404196727.png,,2024/07/12,雲林縣斗六市雲林路二段517號,05-5523300
365111,113-B072D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黃色,ADULT,T,F,口湖鄉梧南村,,OPEN,,,2024-07-04,2999-12-31,2024/07/12,2024/07/04,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1720403874921.png,,2024/07/12,雲林縣斗六市雲林路二段517號,05-5523300
365807,HAAAG1130711883,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,中學路殯儀館,,OPEN,,,2024-07-11,2999-12-31,2024/07/11,2024/07/11,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1720688044516.png,,2024/07/11,南投縣南投市嶺興路36-1號,049-2225440
365803,AAACG1130711010,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,汐坪路110號之1,,OPEN,,,2024-07-11,2999-12-31,2024/07/11,2024/07/11,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1720687299905.png,,2024/07/11,新北市新店區安泰路235號,02-22159462
365678,1130705D01,22,82,金門縣動物收容中心,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,東珩,,OPEN,,,2024-07-05,2999-12-31,2024/07/11,2024/07/05,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1720679334894.png,,2024/07/11,金門縣金湖鎮裕民農莊20號,082-336625
365754,1130709C06,22,82,金門縣動物收容中心,貓,混種貓                 ,M,SMALL,黃虎斑色,CHILD,T,F,東觀路,,OPEN,,,2024-07-10,2999-12-31,2024/07/11,2024/07/09,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1720684332454.png,,2024/07/11,金門縣金湖鎮裕民農莊20號,082-336625
335918,AAAIG1121123004,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑色,CHILD,F,F,,,OPEN,,,2023-11-23,2999-12-31,2024/07/11,2023/11/23,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1700729753779.png,,2024/07/11,新北市八里區長坑里6鄰長坑道路36號,02-26194428
365263,GAAAG1130709001,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,T,F,大彰路3段178巷,,OPEN,,,2024-07-09,2999-12-31,2024/07/09,2024/07/09,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1720493046538.png,,2024/07/09,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
365254,DAAAG1130704002,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,M,SMALL,灰色,CHILD,F,F,,,OPEN,入所時年齡約1月齡，眼睛嚴重感染，眼球失去原有型態，評估狀況虛弱不宜立即手術摘除眼球，治療中待病情變化評估後續,,2024-07-08,2999-12-31,2024/07/09,2024/07/04,新竹縣動物保護教育園區,,,2024/07/09,新竹縣竹北市縣政五街192號,03-5519548
365153,1130704D01,22,82,金門縣動物收容中心,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,庵邊,,OPEN,,,,2999-12-31,2024/07/08,2024/07/04,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1720411174731.png,,2024/07/08,金門縣金湖鎮裕民農莊20號,082-336625
365144,1130703D01,22,82,金門縣動物收容中心,狗,混種犬          ,M,SMALL,黑色,ADULT,F,F,峯上,,OPEN,,,2024-07-10,2999-12-31,2024/07/08,2024/07/03,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1720410477805.png,,2024/07/08,金門縣金湖鎮裕民農莊20號,082-336625
364972,1131335,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,棕白色,ADULT,T,F,武暖路,,OPEN,,,2024-07-05,2999-12-31,2024/07/05,2024/07/05,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1720158066897.png,,2024/07/05,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
364157,113-H071D,13,89,雲林縣流浪動物收容所,狗,比特犬,F,MEDIUM,黑黃色,ADULT,T,F,虎尾鎮虎興西七街,,OPEN,,,2024-06-25,2999-12-31,2024/07/05,2024/06/25,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1719565512681.png,,2024/07/05,雲林縣斗六市雲林路二段517號,05-5523300
364777,AAAIG1130704001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,,CHILD,F,F,民安西路,,OPEN,此貓目前在宜加寵物生活館-明志一段店(地址:新北市泰山區明志路一段409號，電話:02-29830518),,2024-07-04,2999-12-31,2024/07/04,2024/07/04,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1720069501935.png,,2024/07/04,新北市八里區長坑里6鄰長坑道路36號,02-26194428
356543,PAAAG1130503003,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,BIG,虎斑色,ADULT,T,F,金勝發廢五金,,OPEN,,,2024-05-15,2999-12-31,2024/07/03,2024/05/03,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1715040856478.png,,2024/07/03,澎湖縣馬公市烏崁里260、261號,06-9213559
292000,LAABG111122702,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,F,F,文安路5巷,,OPEN,,,2023-01-12,2999-12-31,2024/07/03,2023/01/12,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1719984652018.png,,2024/07/03,高雄市燕巢區師大路98號,07-6051002
364535,NAAAG1130702003,20,80,臺東縣動物收容中心,狗,混種犬          ,F,SMALL,黑棕色,CHILD,F,F,環港路20巷11號,,OPEN,,,2024-07-02,2999-12-31,2024/07/02,2024/07/02,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1719905019549.png,,2024/07/02,臺東縣臺東市中華路4段999巷600號,089-362011
29004,CAAAG1060331004,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,大坑里南上路350巷高速公路涵洞口,,OPEN,,,2018-03-25,2999-12-31,2024/07/02,2017/03/31,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/8e314510-6290-4762-b840-0a68dbb20c37.JPG,,2024/07/02,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
28809,CAAAG1061023010,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,內厝里東溪路,,OPEN,,,2017-11-01,2999-12-31,2024/07/02,2017/10/23,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/b81505da-afd9-4cdd-a62d-28b6bfb25489.JPG,,2024/07/02,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
28849,CAAAG1060922005,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,瑞源里員東路２３５巷,,OPEN,,,2017-10-10,2999-12-31,2024/07/02,2017/09/22,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/dcaa53eb-418d-4212-9384-d0fa146a8696.JPG,,2024/07/02,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
28927,CAAAG1060703002,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,ADULT,F,F,南山北路一段,,OPEN,,,2018-03-01,2999-12-31,2024/07/02,2017/07/03,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/3a2afacd-e0b6-4f4c-98e9-7b64f67c7fce.JPG,,2024/07/02,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
327274,LAABG111112407,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,高鐵橋下,,OPEN,,,2023-09-01,2999-12-31,2024/06/30,2023/09/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1695787532587.png,,2024/06/30,高雄市燕巢區師大路98號,07-6051002
355980,FAABG11304306001,10,68,臺中市動物之家后里園區,狗,混種犬          ,F,MEDIUM,黃色,CHILD,T,F,橋江北街1段260巷,,OPEN,雙眼失明，需特殊養護，感官能力佳，行動不至於撞到(對光影可能有感)，與人狗能正常互動相處，徵有愛的好主人。,,2024-06-29,2999-12-31,2024/06/28,2024/04/30,臺中市動物之家后里園區,https://www.pet.gov.tw/upload/pic/1719567807573.png,,2024/06/28,臺中市后里區堤防路370號,04-25588024
363053,113-H070D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,麥寮鄉工業路,,OPEN,,,2024-06-20,2999-12-31,2024/06/28,2024/06/20,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1718963854918.png,,2024/06/28,雲林縣斗六市雲林路二段517號,05-5523300
364082,HAAAG1130628850,12,70,南投縣公立動物收容所,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,南坪路,,OPEN,,,2024-06-28,2999-12-31,2024/06/28,2024/06/28,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1719543285644.png,,2024/06/28,南投縣南投市嶺興路36-1號,049-2225440
364076,AAAHG1130628002,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F, 林口粉寮路281_2號,,OPEN,,,2024-06-28,2999-12-31,2024/06/28,2024/06/28,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1719542756562.png,,2024/06/28,新北市五股區外寮路9-9號,02-82925265
363934,EAAAG1130627001,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,ADULT,T,F,竹南鎮頂埔里,,OPEN,,,2024-07-09,2999-12-31,2024/06/27,2024/06/23,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1719459411500.png,,2024/06/27,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
363918,CAAAG1130627002,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,MEDIUM,,ADULT,T,F,,,OPEN,,,,2999-12-31,2024/06/27,2024/06/27,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1719458418296.png,,2024/06/27,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
363582,EAAAG1130625011,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,通霄鎮通南里,,OPEN,,,2024-07-05,2999-12-31,2024/06/27,2024/06/25,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1719365914084.png,,2024/06/27,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
362026,AAADG2024061401,3,50,新北市板橋區公立動物之家,貓,混種貓                 ,F,SMALL,黃虎斑色,ADULT,T,F,鳶山里大勇路,,OPEN,親人.會討摸摸,,2024-06-14,2999-12-31,2024/06/26,2024/06/14,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1718333331403.png,,2024/06/26,新北市板橋區板城路28-1號,02-89662158
363716,AAAIG1130626002,3,59,新北市八里區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,復興路一段,,OPEN,,,2024-06-26,2999-12-31,2024/06/26,2024/06/26,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1719369023949.png,,2024/06/26,新北市八里區長坑里6鄰長坑道路36號,02-26194428
363642,VAAAG1130625001,2,49,臺北市動物之家,貓,混種貓                 ,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,2024-06-25,2999-12-31,2024/06/25,2024/06/25,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1719306634616.png,,2024/06/25,臺北市內湖區安美街191號,02-87913254
363602,FAABG11305170012,10,68,臺中市動物之家后里園區,狗,混種犬          ,M,BIG,米色,ADULT,T,F,自由路,,OPEN,,,2024-06-25,2999-12-31,2024/06/25,2024/06/24,臺中市動物之家后里園區,https://www.pet.gov.tw/upload/pic/1719303275847.png,,2024/06/25,臺中市后里區堤防路370號,04-25588024
343644,HAAAG1130118809,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,南投縣埔里鎮梅子路,,OPEN,,,2024-02-21,2999-12-31,2024/06/25,2024/01/18,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1705627466282.png,,2024/06/25,南投縣南投市嶺興路36-1號,049-2225440
328495,LAABG112030912,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,121道,,OPEN,,,2023-10-03,2999-12-31,2024/06/24,2023/10/03,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1696399572914.png,,2024/06/24,高雄市燕巢區師大路98號,07-6051002
327292,LAABG112070310,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,SMALL,黑色,CHILD,F,F,莒光路,,OPEN,,,2023-09-07,2999-12-31,2024/06/24,2023/09/07,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1695788827295.png,,2024/06/24,高雄市燕巢區師大路98號,07-6051002
323750,CAAAG1120905008,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,社子里福隆路二段３４０巷,,OPEN,,,2023-10-26,2999-12-31,2024/06/21,2023/09/05,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1693895807846.png,,2024/06/21,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
362166,113-A025D,13,89,雲林縣流浪動物收容所,狗,柴犬                  ,F,MEDIUM,黑黃色,ADULT,T,F,元長鄉下寮村,,OPEN,,,2024-06-13,2999-12-31,2024/06/21,2024/06/13,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1718360257215.png,,2024/06/21,雲林縣斗六市雲林路二段517號,05-5523300
362926,1131258,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,白色,ADULT,F,F,大埔一路,,OPEN,,,2024-06-20,2999-12-31,2024/06/20,2024/06/20,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1718875085360.png,,2024/06/20,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
362761,1131236,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,建蘭北路,,OPEN,,,2024-06-19,2999-12-31,2024/06/19,2024/06/19,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1718787500749.png,,2024/06/19,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
343551,AAAHG1130118003,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,CHILD,T,F,興林一街86巷空地,,OPEN,,,2024-01-18,2999-12-31,2024/01/18,2024/01/18,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1705557943120.png,,2024/01/18,新北市五股區外寮路9-9號,02-82925265
317692,AAAHG1120721001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,F,F,林口瑞樹坑53之1號,,OPEN,,,2023-07-29,2999-12-31,2024/03/20,2023/07/21,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1689928580648.png,,2024/03/20,新北市五股區外寮路9-9號,02-82925265
362679,XAAAG1130619003,23,81,連江縣流浪犬收容中心,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,,,OPEN,,,2024-06-19,2999-12-31,,2024/06/19,連江縣流浪犬收容中心,,,,連江縣南竿鄉復興村223號,0836-25003
362672,XAAAG1130619001,23,81,連江縣流浪犬收容中心,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,,,OPEN,,,2024-06-19,2999-12-31,,2024/06/19,連江縣流浪犬收容中心,,,,連江縣南竿鄉復興村223號,0836-25003
362641,AAACG1130618002,3,51,新北市新店區公立動物之家,貓,混種貓                 ,F,MEDIUM,黃虎斑色,ADULT,T,F,溫泉街71號,,OPEN,,,2024-06-18,2999-12-31,2024/06/18,2024/06/18,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1718703125656.png,,2024/06/18,新北市新店區安泰路235號,02-22159462
